9/18/1999 20:05:00,"John Day (Clyde Holliday Camp Ground, 7 miles west of)",OR,Light,20 minutes,"Six very high lights in the sky manuevered in different directions, turned abruptly with no radius, and one chased another.",9/19/2002
9/17/1999 21:05:00,Canby,OR,Circle,5 min.,"saw two bright objects aprox one eigth size of moon,in the southwest of the sky.there was a red beam joining the two objects.",10/2/1999
9/17/1999 20:11:00,"Boring, Sandy area",OR,Circle,3 minutes,"3 BRIGHT ORANGE CRAFT CHASING EACH OTHER OVER THE GRESHAM-BORING, OREGON AREA.",7/15/2016
9/17/1999 20:11:00,Boring,OR,Circle,about 3 minutes,"A total of three crafts were seen, one of them branching off the other.",10/2/1999
9/15/1999 22:00:00,Estacada (Near),OR,Changing,2 hrs.,"My friend, and I was riding late at night, and seen a bright light coming over the hill",10/19/1999
9/15/1999 1:00:00,Redland,OR,Unknown,20 seconds,"Object hovering in same spot two nights in a row, emitting amber glow.",12/3/2015
9/14/1999 19:07:00,Gresham,OR,Changing,25 minutes,"watched a black object float across the sky level while appearing to rotate on 3 axis, seperate into 2 objects, reconnect and then slow",10/2/1999
9/11/1999 22:00:00,Cornelius,OR,Light,1 minute,"Thought we were seeing a satellite arcing approxiamatley E-W, then object increased brightness, apparent size, then dimmed/brightened,",10/2/1999
9/8/1999 22:00:00,Albany,OR,Triangle,appox 10-15 sec,The craft was flying at approx. 200 feet with no lights on. It had no sound at all and we were able to see it clearly. It appeared to,9/12/1999
9/8/1999 21:00:00,Alsea,OR,Formation,less than 5 min,3 satelite-like objects flying in tight formation over Oregon.,7/11/2000
9/8/1999 20:00:00,Alsea,OR,Light,3-4 minutes,Report(s) explained as NOSS satellite array,4/14/2009
9/7/1999 22:37:00,Lake Oswego,OR,Light,5min.,"While listening to Peter Davenport on Art Bell's Show 9-7-99 about the UFO reports out of Oregon, I decided to go outside during the br",10/2/1999
9/7/1999 22:35:00,Salem,OR,Other,11/2-3 seconds,Green umbrella shaped object coming in from the east and moving directly towards my position.looked like meyeorite except too big and s,10/2/1999
9/7/1999 1:00:00,Salem,OR,Other,2-3seconds,large greenish white umbrella shaped object coming in fast left ionized trail.,10/2/1999
9/3/1999 20:30:00,Salem,OR,Chevron,35min,At 2230 I saw a bright flash of light in the NW sky..this was followed by a sighting of a pinkish colored boomerang shaped craft.it loo,10/2/1999
9/2/1999 3:30:00,Gold Beach,OR,Light,3 minutes,Red lights in V formation less than 2 miles off Paf.coast-westerly flew off due North first. Easterly advanced of center light & went,10/19/1999
9/1/1999 21:40:00,Portland,OR,,10+ sec.,High Performance A/C at full military power,10/2/1999
9/1/1999 21:35:00,Portland,OR,,25-35 sec.,Observed and heard two F-15 air natl. guard jets with full afterburner turning south over my location (west hills) at btwn. 2130 & 2135,10/2/1999
9/1/1999 21:30:00,Wilsonville/Canby,OR,Light,1 min,"Orange glow of light that faded away moved horizontal, glow diminished but still visible.",9/12/1999
9/1/1999 21:30:00,Beaverton,OR,,60,Heard at least 2 low flying jets.,10/2/1999
9/1/1999 21:30:00,Eugene,OR,Light,5 seconds,"White fuzzy circle, red streak, fireball, acceleting at a very fast rate, gone...",9/12/1999
9/1/1999 21:30:00,Portland,OR,Unknown,1-2 minutes,"direction traveling NW to NE objects were about the size of split pea at arms length colour, red One appeared from nowhere traveling NE",9/12/1999
9/1/1999 21:25:00,Florence,OR,Fireball,15 seconds,"Orange, moving south, followed by small illuminated object below and slightly behind. Continued burning until obscured by trees.",9/12/1999
9/1/1999 21:25:00,Coos Bay,OR,Other,15-30 seconds,"large fireball, faded to long cone shaped object moving from west to east about 15 to 20 degrees up from horizon",10/2/1999
9/1/1999 21:10:00,Portland,OR,Other,15 min space between 2 ev,"Two seperate fly by's of apparently military Jets, with no wing or nose lights, Afterburners produced only visible light. Extremely Lou",9/12/1999
9/1/1999 21:00:00,Medford,OR,Changing,a few minutes,"My sons caretaker was standing in the parking lot in Meford, Or. last Wednesday and saw a bright orange/red ball coming over the Table",9/12/1999
9/1/1999 21:00:00,Sunriver,OR,Fireball,,I am only giving brief report. I did not see object but work part-time Many people stargazing at Sunriver nature center obsrv. saw fire,10/2/1999
9/1/1999 21:00:00,Portland,OR,,,Military in Oregon is lying to you!!!,10/2/1999
9/1/1999 20:30:00,Gold Beach,OR,Fireball,1 minute,Fireball flew from west to east by south-east. Split into three peices and disapeared over the horizon.,10/2/1999
8/22/1999 21:30:00,Cave Juntion,OR,Cigar,:30,A large object on a hill 2miles away that began to rotate and fly disapperared.,8/30/1999
8/22/1999 21:15:00,Redmond,OR,Fireball,2 sec,Bluish tinted fireball 45 degrees above horision. Moving directly magnetic South. Part split off.,8/30/1999
8/20/1999 23:30:00,White City,OR,Circle,11:30-12:00pm,When I was going home from Awana I saw something (I thought it was Venus) When I went inside the house and looked out the window it mov,7/23/2000
8/17/1999 5:50:00,Portland,OR,Other,15 min,"Stationary object over downtown Portland Oregon, white in color shaped like 3-pointed star or ""Y"".",8/30/1999
8/15/1999 23:11:00,Albany,OR,Sphere,6 minutes,"Glowing sphere, DEFINATELY not a plane or helicopter.",7/1/2002
8/15/1999 23:00:00,Salem,OR,Other,215,"Subject: RE: Missing Time Mid August 1991 Don't have the date of this event, but suppose I could find it if I were to look for it in",8/5/2009
8/12/1999 22:00:00,Myrtle Creek,OR,Circle,"1 minute, appx.","Object appeared to be very high. Looked just like a star, same light color etc. Object moved from aprox. north east horizon to south ea",8/30/1999
8/10/1999 11:00:00,Portland,OR,Light,10/15 minuts,"11:00 am I noticed an object in the sky, i thought it was a plane or balloon, no sound. It was travelling north to south. I then saw a",8/30/1999
8/10/1999 2:00:00,Tillamook,OR,Cylinder,45 minutes,"A cylindar shaped object, traveling over the pacific ocean, sighting from oregon.",8/28/2002
8/4/1999 21:00:00,Rogue River,OR,Light,several hours each night,unblinking star-like lights moving N.E.high and very fast.One every 5 or ten minutes.All taking about the same path.,8/10/1999
8/4/1999 4:00:00,Grants Pass (Murphy area),OR,Egg,Six seconds,"At 04:00 hours flying NE to SW, two white egg shape objects, flashing off and on.",8/30/1999
8/3/1999 22:00:00,Beaverton,OR,Disk,30 seconds,"Object appeared in the west, moving very fast in a south easterly direction. it was a dish shaped object, did not appear to have lights",8/10/1999
8/1/1999 23:30:00,Eugene,OR,Other,3 seconds!,"Opaque white luminous boomerang-shaped craft. Clearly outlined, but fading very quickly.",8/10/1999
7/28/1999 4:30:00,Lebanon,OR,Other,30 seconds,Observed a large grey illuminated dog-bone shaped object to right of moon.,8/10/1999
7/26/1999 16:00:00,Portland,OR,Changing,about 10 min.,Big black object that came apart and molded back together.,9/17/2000
7/24/1999 22:20:00,Ashland,OR,Light,1-2 minutes,"A light drifted from west to east, roughly following the Rogue Valley corridor.",8/10/1999
7/22/1999 2:15:00,Hood River,OR,Diamond,45 seconds,The critical detail would be of the shape and brilliant colors of pink and purple.,8/5/2001
7/18/1999 21:10:00,La Grande (Union County Airport),OR,Changing,5 minutes,"Bright light traveled from North to South, decended as if to land, approached landing strip--disappeared.",8/10/1999
7/15/1999 1:00:00,Mosier,OR,Light,20 Seconds,"Blue/White Light Gives Calm Feeling In Mosier, Oregon",11/21/2010
7/12/1999 22:15:00,Lake Oswego (Portland),OR,Light,20 mins.,My boyfriend and I saw 3 peach colored lights (spheres) hovering for about 20 minutes over the south sky.,7/14/1999
7/10/1999 22:45:00,Newberg,OR,Circle,40 min,"Bright red object, moved alittle than stayed stationary until it fizzled out. Was it Baloon with flare? Red Sun? Meteorite coming towar",7/14/1999
7/10/1999 22:00:00,Green Acres/Coos Bay (HWY 42),OR,Fireball,1 or 2 minutes,"I went outside to call my cat approximately between 10 or 10:30 at night, and looking up at the stars as I often do a fireball colored",7/14/1999
7/10/1999 18:00:00,Portland,OR,Cigar,5 minutes,"Cigar shaped object, reflective silver/white in color seen moving silently through the sky.",8/10/1999
7/9/1999 22:45:00,Woodburn (7 miles east of),OR,Fireball,2 seconds,"red glowing object, white at center, just above horizon to the North. Did not appear to move. Disappeared from view.",8/5/2001
7/8/1999 22:21:00,Salem (NW part of town),OR,Changing,8hrs,At first sight looked like star but kept moving almost in triangle upward motion. Colors kept changing as it moved upward. Am not sur,8/10/1999
7/1/1999 15:00:00,Florence,OR,Cigar,5 seconds,Went on vacation in Florence Or. Driftwood II park. Bright cigar shape craft. Looked like it was going to land on the beach. This was,7/14/1999
6/28/1999 22:30:00,"Jasper (5 miles S.E. from Springfield, OR)",OR,Triangle,aprox 3 sec.,"From the north, at aprox. 5 to 6 K', level, turning abruptly to a southerly dir. and an aprox. climb angle of 45 deg. & went out of sig",7/14/1999
6/23/1999 11:35:00,Grants Pass,OR,Circle,20 min,"I saw a ball above a jet and it was still, then it went south and up till it was no longer in site",8/30/1999
6/19/1999 22:00:00,Alvord (Dry Lake area),OR,Unknown,15 seconds,"Saw 2 events. Two Days apart. First. Line of red lights rising from behind mountain range, hover and descend. Second. Greenish glowing",8/30/1999
6/18/1999 14:00:00,Portland,OR,Cigar,5 mins.,Sky was clear with the exception of a few clouds. A large silver/white cigar shaped craft moved from behind one of the clouds. No sound,8/10/1999
6/16/1999 23:00:00,"Lincoln City/Newport (between, Otter Crest)",OR,Light,10 secs,"There were four of us at my mothers condo at The Inn at Otter Crest on June 16. At about 11 pm at night, my friend George and I were lo",7/5/1999
6/3/1999 0:44:00,Hillsboro,OR,Triangle,10 Mins,Black shape w/red lights...Sat about 1.5 Miles NW of the Hillsboro Airport. Not moving..No sound....Lights went out & object sped away,7/5/1999
5/30/1999 10:00:00,Hermiston,OR,Unknown,Imin and 5 sec,"Extreme high UFO??? to me at least, moved like an airplane behaved like a shooting star.",6/23/1999
5/12/1999 21:20:00,Salem,OR,Cylinder,5 minutes,3 of us standing in a large open area walking dogs. Watching some airplanes and than I tuned and saw the cylinder craft which flew int,5/24/1999
3/25/1999 13:20:00,Hillsboro,OR,Disk,Less than 1 min.,Hovering silver disc,4/2/1999
3/24/1999 20:30:00,Pacific City,OR,Sphere,45 minutes,Three lighted circular aircraft,3/10/2011
3/21/1999 22:48:00,Knappa (Near; approx 12 miles from Astoria),OR,Unknown,5-8 seconds,"I was outside and saw a helicopter with its search light on. I went out for a closer look and saw 'something', and it appeared to be a",4/2/1999
2/1/1999 18:00:00,Molalla,OR,Disk,20-30 sec,"Lights and glowing craft seen by several people in several cars, which stopped on the road to observe. Object was seen decending into a",2/16/1999
1/24/1999 20:00:00,Portland,OR,Oval,120 seconds,"Huge UFO passing between opening over the city of Portland, Oregon",10/10/2011
1/18/1999 19:38:00,Timberline Lodge/Mt Hood,OR,Light,a few minutes,to the ssw a huge bright light was shining down as if on the back of a large jet liner and was moving up like a rocket upward at about,2/16/2000
1/11/1999 9:30:00,Lebanon,OR,Cylinder,2 min,Saw a hovering silvery cylinder object sticking out from behind group of trees.,11/28/2007
1/8/1999 19:00:00,Corvallis (10 miles south of),OR,,30 seconds,Heard you on Art Bell Via Broadcast.Com Archives on Saturday morning 1-9-99 from the broadcast the night before. When I heard you playi,2/24/2001
1/8/1999 18:00:00,Portland,OR,Sphere,10 minutes,From airplane saw orange glowing craft. Oily substance emited from craft and the stars behind the oily substance became greatly magnifi,4/2/1999
1/5/1999 2:00:00,Portland,OR,Oval,5hours,portland oregon 01/05/99 0200,7/11/2000
12/19/1998 20:00:00,Riddle,OR,Light,15 seconds,Was looking at the night sky on a clear night and noticed an object about the brightness of the North star moving West across the sky.,2/16/1999
12/13/1998 19:00:00,Hauser,OR,Light,30econds,noticed a flash of light while driving looked up and saw nothing then a few seconds later a saw the a bright ball of light travelling a,1/28/1999
11/25/1998 20:05:00,Tigard (Portland suburb),OR,Fireball,2sec,my daughter and I were in our kitchen and the whole room lit up bright red. I thought the candles on our table caught something on fire,8/28/2002
11/12/1998 18:30:00,John Day,OR,Fireball,10 mins,About six thiety at night a orange ball was observed while driveing down the road was observed in the south eastern sky's just doing ra,4/26/1999
11/12/1998 2:00:00,Bend,OR,Disk,5-10 minutes,"Observed a disk-shaped object completing unbelievable maneuvers to the SE above the city of Bend, Oregon. Object hovered, did split sec",11/19/1998
11/6/1998 17:55:00,Bend,OR,Formation,15-20 seconds,5 objects in straight line following one another. 3 objects in front as bright as surrounding stars; 4th as bright as vega; 5th as brig,11/19/1998
10/18/1998 23:54:00,Portland,OR,Fireball,7 sec,"I was driving over the burnside bridge into downtown Portland, A metallic green fireball very slow in nature. slower than the dozens of",11/1/1998
10/18/1998 0:01:00,The Dalles,OR,Sphere,10 seconds,"Green comet-like object w/ tail. (I judge it was a shooting star?!) Slow straight fall northeast of city, in the direction of Spokane,",11/1/1998
10/16/1998 21:30:00,Salem,OR,Light,10 sec,My husband and I were traveling south on I-5 north of Salem when a huge bright light appeared ahead of us mid-sky. It seemed to be ove,1/28/1999
10/14/1998 19:55:00,Otis,OR,Other,3 seconds,"From WSW to ENE, crescent shaped object,blue,white in color. Slower than normal meteor speed.",11/1/1998
10/4/1998 4:45:00,Yamhill,OR,Fireball,4 seconds,A blue/green ball of light.,11/1/1998
10/1/1998 1:30:00,St. Paul,OR,Fireball,5 seconds,We own a farm here in St. Paul. We (my mother and I) had pulled off to the side of the road to check on some farm equipment we had in a,11/1/1998
10/1/1998 0:10:00,Portland,OR,Light,5 sec,"GETTING OUT OF MY CAR TO WORK,I SAW A WIDE GREEN STREAK OF LIGHT IN THE SOUTHWEST SKY,FROM SKY TO GROUND...........",11/1/1998
9/23/1998 21:00:00,Winston,OR,Light,2 seconds,"Bright, green fireball",9/26/1998
9/23/1998 21:00:00,Winston,OR,Teardrop,2 seconds,"Large, green fireball like object",9/26/1998
9/23/1998 20:11:00,Salem,OR,Sphere,1min,Object was perfect sphere with blue half circle trail size tip of my pinky,9/26/1998
9/23/1998 18:35:00,Portland,OR,Other,approx 10 min,"Same night as green fireball seen from Eugene to Seattle, and a report of sivlery UFO seen in Vancouver (heard on Art Bell) an unusual",9/26/1998
9/22/1998 21:06:00,Eugene,OR,Unknown,2 seconds,Bright Light/Metor,9/26/1998
9/13/1998 21:00:00,Grants Pass (Murphy area),OR,Fireball,App. 3 seconds,"Flying from the South going North East. The green fireball with barely a tail came between two trees on the land behind our home, and",11/1/1998
9/12/1998 20:30:00,Sheridan,OR,Triangle,1.5 hours,"observed 2 sets of 7 lights. yellow, blue, red and green. Distance undetermined. Used a spotting scope. Lights pulsed in some pattern.",9/26/1998
9/12/1998 4:45:00,Portland,OR,Light,20 seconds,"Very high altitude, small light, appeared to be a star. moved from west to east, when overhead turned 90 degrees to the north.",11/1/1998
9/4/1998 20:45:00,Blue River,OR,Cylinder,3-4 minutes,While outside watching the skies I observed what at first I believed to have been a satellite travelling in a northwestern direction. I,9/26/1998
9/2/1998 23:33:00,Portland,OR,Disk,15 Seconds,I went out to lock my car at 11:33 PM on September 2nd and saw a white disk shaped object streak across the northern sky.,9/26/1998
9/1/1998 1:00:00,Seaside,OR,Triangle,moments,"On this warm night I was watching the starry sky, suddenly and lasting only moments, a silk-like floated over my sight line. It gave t",4/2/1999
8/28/1998 22:25:00,Mt. Vernon,OR,Fireball,4-5 sec,"Bright Blue (as that of an arc welder) light, that lit up entire landscape. It was 1/4 dia of moon (in arc seconds)",11/1/1998
8/21/1998 22:55:00,Salem,OR,Chevron,30-45seconds,"object was travelling below cloud level,from north to south. boomerang shaped pinkish silver color manuevered without changing speed th",11/1/1998
8/17/1998 14:10:00,North Plains,OR,Oval,3 min,"color silver,oblong shape,distance about a mile away,it wobbled and that was how i saw it had no wings,moving west to east",11/1/1998
8/14/1998 3:15:00,The Dalles,OR,Fireball,90 seconds,I was laying in my bed looking through the window which faces to the west. When suddenly a bright orange ball of fire appeared. I watch,11/1/1998
8/11/1998,Canby,OR,Unknown,unknown,"About 4 weeks apart, my husband and I discovered round marks on our bodies after waking. No known cause is discernable. His has disappe",11/1/1998
8/10/1998 15:00:00,Otis,OR,Sphere,3 minutes,Silver basketball size sphere chases eagle.,8/30/1999
8/6/1998 21:45:00,Albany,OR,Cone,45 seconds,we saw 2 objects in the sky over albany or that stood still then took off in the sky we were driving north on I5 just inside city limit,11/1/1998
8/3/1998 21:29:00,Portland,OR,Light,ca. 2 min.,"Very bright steady blue-white light in sky over 3-5 deg. arc, steady movement over ene to wsw path, abruptly vanishing at ""apex"". No s",11/21/1998
7/29/1998 0:15:00,Aloha,OR,Light,50 minutes,Looked like lights of a small plane approaching a local airport. But the object stayed in almost the same place for over 50 minutes mo,11/21/1998
7/26/1998 18:25:00,Portland,OR,Cylinder,1 minute,The object was flying at a very high speed(probably 3000 miles per hour) without making any sound.,1/3/2001
7/25/1998 22:00:00,"Cascade Range (central, near north sister)",OR,Light,5seconds,Unusual large bright light lingering in sky for about five seconds. Drifted and slowly faded back. Definetely not a shooting star or ai,1/29/2002
7/25/1998 16:30:00,Tigard (suburb of Portland),OR,Oval,30+ minutes,"A silver, oval shaped object hovered directly overhead at high altitude for at least 30 minutes. A jetliner passed near by the object.",11/21/1998
7/23/1998,"Hubbard, (approx 30 mi. south of Portland",OR,Other,na,"I'm messaging to report a ""possible"" crop circle found near the town of Hubbard, Or. I heard the report on a local radio station called",11/21/1998
7/17/1998 22:51:00,Portland,OR,Light,1 second,Object appeared in the western sky. Very Bright. Dropped suddenly to the west and disapeared behind the horizon of Portland's west hill,11/21/1998
7/15/1998 21:00:00,Medford,OR,Circle,30 seconds,"Huge, round, white light hovering over freeway overpass",1/29/2002
6/28/1998 23:00:00,Central Point,OR,Light,05 SECONDS,"late June 1998 two bright ""stars"" briefly chase each other over Southern Oregon",9/2/2005
6/20/1998 18:00:00,St.Helens,OR,Fireball,5 secs,"brass/gold sparkling, no tail taveling east to west, rather slowly. tennis ball size at arms lenght in size, low in the horizon, no sou",9/28/2002
6/17/1998 22:45:00,Corvallis,OR,Sphere,5 seconds,"a green sphere heading from east to west at a very high speed,",9/19/2002
6/15/1998 1:00:00,Glide,OR,Sphere,30 sec,A blue round light right in front of us,7/16/2003
6/13/1998 23:40:00,Gresham,OR,Cross,<3min,"I was driving home and on 201st and holgate. I saw what I thought was a very low, slow plane.",11/21/1998
6/13/1998 19:00:00,Gresham,OR,Circle,10 minutes,"Object crossing low in the sky over rooftops of homes. About 1 mile from where we were, and it was approx. A basketball size from our",11/21/1998
6/12/1998 14:00:00,Halsey,OR,Unknown,1 minute,"Loud noise, similar to that emmited when propane tanks on hot air balloons, but much louder. Skies bright, few clouds. Traveled betwe",11/21/1998
6/11/1998 17:25:00,Lincoln City,OR,Changing,UNKNOWN,Digital camera shots which contain unknown object not seen until photos were downloaded to computer.,6/18/1998
6/8/1998 23:40:00,Salem,OR,Light,1min.50sec.,TWO PULSING LIGHTS PASSED FROM HORIZON TO HORIZON ON A NORTH TO SOUTH TRAJECTORY,6/18/1998
6/1/1998 22:00:00,Portland,OR,Triangle,10 seconds,"TR-3b low flyover Lake Oswego, Oregon.",8/6/2015
6/1/1998 21:00:00,Salem,OR,Other,30 minutes,"We were stargazing, when we saw a dot of light weaving between stars.",3/23/2004
5/30/1998 21:00:00,Salem,OR,Oval,2105,EXPLOSION OF CRAFT 1998,8/5/2009
5/22/1998 21:00:00,Tigard,OR,Triangle,5 min.,Tigard Oregon 1978 Black Pyramid shape-no noise-no lights-floated then sparks below before shot off 5 min.,12/16/2005
5/2/1998 22:45:00,Portland,OR,Triangle,3 seconds,"It was triangular in shape, but hard to describe, because of so many different angles.",1/28/1999
4/22/1998 21:20:00,Portland (southeast),OR,Sphere,6 seconds,I work graveyard and was just pulling into the parking lot when I saw a bright green glowing ball in the sky over my work place. It wa,1/28/1999
3/26/1998 22:00:00,Portland,OR,Light,30 MINS,BALL OF LIGHT BLUEISH WHITE LIGHT HOVERING FOR ABOU 25-30 IN SAME LOCATION THEN SLOWLY MOVED OFF HORIZON OT OF SIGHT,1/28/1999
3/16/1998 20:30:00,Albany,OR,Cigar,8-10 minutes,"The object was a cross between cigar and cylinder. Red tip, blue back. Traveling at high rate of speed at same altitude as plane (Apr",1/28/1999
3/13/1998 17:30:00,Florence,OR,Cigar,2 mins,cigar shaped craft,4/27/2004
1/18/1998 19:30:00,La Grande,OR,Circle,10 min,"Myself and two others were up in the mountains driving around after work, shoting guns and being young guys.""age"" myself at the time 20",6/18/2004
1/15/1998 19:00:00,Grants Pass,OR,Triangle,"1 minute,+-",Triangular Ship:Turning in midair,3/7/1998
11/14/1997 21:30:00,Corbett,OR,Formation,3 minutes,"We were driving west on chamberlain rd. which overlooks the columbia river gorge toward washugal washington. we witnessed several, at l",9/19/2002
11/14/1997 21:15:00,McMinnville,OR,Formation,~10 sec.,"We were out enjoying the full moon. These things appeared, from over the hills. I was the first to see them, and it took me about 3 s",1/28/1999
11/14/1997 17:00:00,Portland,OR,Formation,5 hours,"Two bright lights appeared over the neighbors house and seem to go back and forth, stand still and pulsated at the same time. They loo",1/28/1999
11/13/1997 1:45:00,Corvallis,OR,Light,20 minutes,We had just pulled onto Interstate 5 from leaving Corvallis when we saw these three amber/orange lights hovering above the freeway. At,9/13/2002
11/9/1997 6:15:00,"Newport (coast range, east of)",OR,Formation,10 sec,"A string of objects, could have been a deaying satellite or incoming space debris. There were about six in a row around the vicinity of",9/19/2002
10/20/1997 19:30:00,"South of Kalamath Falls,",OR,Formation,approx 8min,"Five lights appeared in the sky all the same distance apart, in a straight line.",4/2/1999
10/1/1997 21:30:00,Oakland,OR,Light,1 minute,"High altitude light turned, dropped several Thousand feet, turned and disappeared!",11/19/1998
10/1/1997 8:00:00,Oregon (rural),OR,Rectangle,20 seconds,noisy rectangular object falling from the sky and crash landed,5/15/2006
9/15/1997 20:00:00,Salem,OR,Light,Approx.30sec.,We saw a bright green object that looked like a comet or shooting star but it moved very slowly.,6/23/1999
9/9/1997 21:30:00,Roseburg,OR,Light,2 hours,"Light bouncing around a valley. Light changes intensity, brightness, and color. Disappears, reappears different location.",1/28/1999
9/2/1997 21:45:00,Portland,OR,Formation,20 seconds,Four pink/orange lights in V formation flying over metro Portland,7/1/2002
8/31/1997 21:00:00,Newberg,OR,light,approx. 5 min.,"A woman and her sun witness 5 strange lights, white in the center, yellow between the center and edge, and blue. Does unearthly maneuve",1/28/1999
8/31/1997 5:15:00,Lost Lake,OR,Egg,3 min,"Two blue egg shaped objects floated past our campground about 200 feet above the ground moving about 25 mph,lasted about 3 min.",1/10/2009
8/2/1997 11:45:00,Albany (about 10 minutes from),OR,Oval,7 seconds,Oval shaped silver object sighted in the sky at 11:45am off of interstate 5.,1/10/2009
7/31/1997 2:45:00,Salem,OR,Unknown,unknown,"Missing Time July 31, 1997",8/5/2009
7/31/1997 2:40:00,Salem,OR,,45 MIN +,IT IS DIFFICULT TO DESCRIBE THIS AS IT IS SECOND HAND INFORMATION. I HAVE TO GO BACK AND TELL YOU WHAT HAPPENED LAST NIGHT..I WAS LISTE,8/5/2009
7/22/1997 22:15:00,Hart Mountain (near Lakeview),OR,Triangle,3-5 min.,"Isosceles triangle, reflecting light, moved at 45 degree angle from ground level to milky way over 3-5 minutes at about 22:15 on July 2",1/28/1999
7/22/1997 14:00:00,Port Orford,OR,Cigar,,A large cigar-shape heading west to east.,4/27/2004
7/14/1997 1:30:00,Salem,OR,light,3-6 minutes,"AT FIRST THOUGHT IT WAS A PLANE BUT OBSERVING THROUGH BINOCULARS, SAW ONE VERY BRIGHT LIGHT AND 3 SMALLER ONES... THEY WERE NOT BLINKIN",1/28/1999
7/14/1997,Medford,OR,,,"Sighting was reported in July 15, 1997 edition of The Mail Tribune, the Medford, OR daily newspaper. Object flew in sky and made sharp",1/28/1999
7/5/1997 1:30:00,Florence,OR,Triangle,Approx 3 hrs!,A very lg. triangular craft with 3 lights on eacg point. The bl./grn. translusant type color filled area betwn. ea. light. Low hum s.,2/18/2001
7/4/1997 22:14:00,McMinnville,OR,Disk,50 seconds,"I was watching fire works with binoculars, and I saw something weird. As I watched it, I ruled out the possibility of a plane or fire w",9/26/1998
6/27/1997 0:50:00,Gresham,OR,Triangle,? minute(s),"Clear night & sky - no other aircraft. Saw strange lights in NE not like regular aircraft. Am trucker, kept catching glimpse of lights",2/16/2000
6/17/1997 23:15:00,Portland (southeast),OR,light,"5,Min.",Large brite white lights grouped together W/ one red light underneath.,1/28/1999
6/16/1997 22:46:00,Murphy,OR,Other,2 to 3 seconds,A white lighted object appeared from the South West side flew to the North and disappeared. It appeared out of nowhere and disappeared,1/28/1999
6/14/1997 3:30:00,Newberg,OR,Other,4 hours,i was sleeping on the trampoline when a v shaped object appeard over head hovered for a few hours and left,9/29/2004
6/10/1997 21:30:00,Hart Mountain Elk Preserve,OR,Light,5 seconds,white light with smaller yellow light that streaks out of it,4/1/2001
5/17/1997 14:00:00,Portland,OR,Oval,4 seconds,"I sighted a rather large silver object,Oblong but not rounded it was visible for 5 sec.then gone in a blink.",1/28/1999
5/2/1997 22:45:00,Lincoln City (North of),OR,light,6-8 minutes,"Obj. travelling n/nw at satelite altitude. intermittent (irregular) brilliant white bursts, faded to pale yellow. 2nd obj w/same m/o",1/28/1999
4/24/1997 23:00:00,Depoe Bay,OR,,2 hrs.,"Group of 8 women witness complex light moving dramatically in night sky. Light moves over sea, joined by 2nd light, both disappear.",10/19/2011
4/24/1997 21:30:00,Coos Bay,OR,Sphere,2 min.,"Woman looking at stars in E sky sees a ""dark tan circle of flames"" moving to the N. 10 min. later, same obj. going S; closer, larger.",11/2/1999
4/3/1997 19:50:00,Gaston,OR,,,"Woman repts. seeing a bright yellow light streak across S sky, turn bright green. Obj. went to the horizon, disappeared from sight.",11/2/1999
3/23/1997 19:37:00,Tigard,OR,diamond,1 second,"Large, black, diamond-kite shaped object",1/28/1999
3/17/1997 9:00:00,Lincoln City,OR,Triangle,9 to 10 minutes,"Lights on horizon - object(s) approached, main craft opened/smaller craft ""played"" returned to original & hover above us",10/30/2006
12/18/1996 4:30:00,Eugene,OR,Light,1 hour,"Father and son saw a light at high altitude perform zig-zags, abrupt starts and stops, and 90 degree turns. I am 18. I was going to",3/7/1998
12/17/1996 6:20:00,Portland,OR,,2 min.,"Multnomah Co. off. at traffic light sees obj. STREAK from W to E in SW sky. 2 min. later, sees identical event, same trajectory.",11/2/1999
12/17/1996 6:15:00,Tigard,OR,,3 sec.,"Man sees bright silver-white light in NNW sky descending at 45-60 deg. angle. Very fast, very bright.",11/2/1999
11/14/1996 18:20:00,Salem,OR,,3 min.,"4 individuals witness distinctly red light above clouds. Changes to white, back to red, then disappears. Video footage taken.",11/2/1999
11/9/1996 2:00:00,Canyonville,OR,Disk,5 minutes,Disk-shaped craft spotted hovering in the sky,6/6/2000
10/15/1996 20:30:00,Blaine,OR,Sphere,unknown,2adults - collaged MA degreed - viewed sphere silver/white 90% upper red/orange/blue 10% lower approx. 3mi. away size:approx 400meters,11/17/1999
10/13/1996 15:00:00,Astoria (Outside of),OR,Circle,30 seconds,large metallic object crashed in woods in astoria oregon.,8/16/2002
9/15/1996 4:00:00,Salem,OR,Teardrop,6sec,"While driving home on State street just East of Lancaster (we were traveling East) a bright lime/jade green ""comet"" appeared infront of",8/5/2000
8/15/1996 12:00:00,Gold Beach,OR,Other,2 - 5 min.,Me and my family were on our way to the county fair and we saw the UFO,2/23/2000
8/12/1996 19:00:00,Bayview Jetty,OR,Disk,2+ hours,What happen in barview jetty oregon 1996,6/9/2009
8/1/1996 22:00:00,Newberg,OR,Other,30 min. +,There was a star that moved in all directions. It would move fast and slow. It would come to sudden stops and sit for a while and the,3/2/2004
8/1/1996 0:00:00,Beaverton,OR,Disk,90 Sec,Craft above power Lines,7/28/2010
7/1/1996 19:00:00,Albany,OR,Egg,5 minutes,"In the early evening, I saw a white, egg-shaped object making its way across the sky.",4/27/2004
