2014,Portland,OR,Cylinder,5 seconds,"Bright white cylinder, or sphere, makes rapid descent & disappears.",45.5231,-122.6765
2014,Salem,OR,Sphere,2 minutes,Unusually large glowing sphere travels across the sky.,44.9429,-123.0351
2014,McMinnville,OR,Circle,15 seconds,"Seen over McMinnville, Oregon.",45.2101,-123.1987
2014,Portland,OR,Triangle,30 minutes,"I SAW ON 09/11/14 A LINE OF FOUR YELLOW LIGHTS IN A LINE, THE SHAPE OF THE BIG DIPPERS HANDLE.THESE LIGHTS DID NOT BLINK OR CHANGE COLO",45.5231,-122.6765
2014,Springfield,OR,Flash,unknown,"Multi-colored flashes over Eugene, Oregon.",44.0462,-123.0220
2014,Charleston,OR,Fireball,~1 minute,Large fireball seen coming south of Charleston while we were headed out fishing. Was bright orange with glowing tail then appeared to b,43.3401,-124.3301
2014,Lebanon,OR,Unknown,2 minutes,Object with trailing light rises above mountain.,44.5365,-122.9070
2014,Lincoln City,OR,Fireball,30 seconds,Meteor from the sky.,44.9582,-124.0179
2014,Tillamook,OR,Light,2 hours,"Lights moving around in the night sky, Sky formations.",45.4562,-123.8440
2014,Adair Village,OR,Flash,5 minutes,"Flare of light seen twice in five mins, same spot, accompanied by two meteors - Western OR",44.6707,-123.2179
2014,Portland,OR,Fireball,45 seconds,"High up and West of where we were (North Portland), possibly over the Coastal Range, we saw about 5 smaller fireballs in close proximat",45.5231,-122.6765
2014,Beaverton,OR,Circle,30 seconds,Huge fireball split into 5 ships over Beaverton.,45.4871,-122.8037
2014,Hillsboro,OR,Circle,15+,Airshow 2014.,45.5229,-122.9898
2014,Adair Village,OR,Flash,2 seconds,"Bright Flare of light - Western, OR",44.6707,-123.2179
2014,Adair Village,OR,Flash,2 seconds,Bright flare in Western Oregon sky and meteor.,44.6707,-123.2179
2014,Portland,OR,Fireball,5 minutes,"Two noiseless, orange, glowing, round objects rose from Eastern horizon before traveling S/SE. They initially traveled together before",45.5231,-122.6765
2014,Salem,OR,Chevron,10 seconds,"Chevron shaped craft passes through sky north east of Salem, Oregon.",44.9429,-123.0351
2014,Salem,OR,Unknown,67 minutes,An object was spotted hovering far to the SE of Salem with multicolored star-like lights that flashed randomly in a triangular shape.,44.9429,-123.0351
2014,Salem,OR,Other,15 minutes,Balloon like clusters over Salem daylight sighting.,44.9429,-123.0351
2014,Alfalfa,OR,Circle,all night,The bright orange light was on the ground coming our way.,44.0767,-121.0147
2014,Hillsboro,OR,Formation,15 seconds,"10 silent, red craft traveling in a line, shifting precisely to avoid something.",45.5229,-122.9898
2014,Portland,OR,Changing,1 hour,((HOAX)) it was mad!,45.5231,-122.6765
2014,Portland,OR,Changing,1.00 minutes,this object moved at serious speed in angular motion.,45.5231,-122.6765
2014,Portland,OR,Circle,1.5 minutes,Green object moving erratically in the NE sky.,45.5231,-122.6765
2014,Troutdale,OR,Unknown,2-5 minutes,"Outside early morning, noticed a illumnating light growing stronger in the sky, looked up, saw light dissappate, then two objects flyi",45.5393,-122.3873
2014,Troutdale,OR,Triangle,2-3 minutes,Giant triangle in the western sky. Red lights. Missing time!,45.5393,-122.3873
2014,Baker City,OR,,10 seconds,Red blinking light with 2 green circular lights on either side,44.7749,-117.8344
2014,Grants Pass,OR,Fireball,3 minutes,"Glowing orb hovering, changing direction then leaving came really close, maybe 500 yds got pic..",42.4390,-123.3284
2014,Portland,OR,Unknown,10 minutes,"Two people saw several small shiny objects floating in circles above Portland. At first, we thought they were birds, but they were much",45.5231,-122.6765
2014,Salem,OR,Unknown,3 minutes,3 bright dots Salem.,44.9429,-123.0351
2014,Ashland,OR,Triangle,2 minutes,Three bright orange lights appeared in the SSW. They did not move or change their formation. After about 2 minutes observation the,42.1946,-122.7095
2014,Oregon City,OR,Circle,Seconds,Bright ball of yellow light flying past window,45.3573,-122.6068
2014,Molalla,OR,Disk,A few seconds,I was walking early this morning at 6:37 am and stargazing cuz it's almost time for the sun to come up and then you can't stargaze and,45.1473,-122.5770
2014,Woodburn,OR,Cylinder,17 minutes,Cylinder-type; very large ufo.,45.1437,-122.8554
2014,Albany,OR,Fireball,2-5 minutes,Bright orange light moved accros sky in Albany OR,44.6350,-123.1059
2014,Rockaway Beach,OR,Light,4 minutes,Four fire orange lights in a kind of an odd diamond like formation slowly floating in the sky above the ocean heading north.,45.6134,-123.9429
2014,Murphy,OR,Light,30 seconds,White light with no sound appears and disappears several times as it moves closer towards my direction,42.3475,-123.3323
2014,Medford,OR,Light,2 minutes,Bright red light was observed hovering for approximately two mins then it instantly rose several thousand feet and disappeared.,42.3265,-122.8756
2014,Portland,OR,Formation,5-10 minutes,Metallic formation above SE Portland.,45.5231,-122.6765
2014,Albany,OR,Changing,3 minutes,"Illuminated object moving south, stopped in sky over Albany, Oregon.",44.6350,-123.1059
2014,Portland,OR,Unknown,10 seconds,Blue streak morphs into flashing lights.,45.5231,-122.6765
2014,Portland,OR,Circle,3 minutes,Big orange ball in the sky.,45.5231,-122.6765
2014,Salem,OR,Oval,10 minutes,Ufo,44.9429,-123.0351
2014,Portland,OR,Formation,~10 minutes,Light formations in Portland sky.,45.5231,-122.6765
2014,Portland,OR,Triangle,15 minutes,Two bright hat-shaped objects hovering then flying away in Portland.,45.5231,-122.6765
2014,Sutherlin,OR,Fireball,5 minutes,Nine craft 3 by 3 flying south over I-5 changing formation and then elevating.,43.3901,-123.3126
2014,Eugene,OR,Unknown,1 minutes,"Moving light slowed, then stopped, then slowly faded to darkness.",44.0521,-123.0868
2014,Portland,OR,Unknown,10 minutes,"I saw 5 UFOs over Portland, Oregon on November 23, 2014.",45.5231,-122.6765
2014,Portland,OR,Formation,30 seconds,I was looking northeast and saw 4 very bright objects. I made my friend stop the car and I got out and took 4 pictures with my phone.,45.5231,-122.6765
2014,Corvallis,OR,Triangle,5 minutes,"3 red lights in triangle formation. Slightly broke shape, 1 disappeared behind clouds. Far right one started flashing, then disappeared",44.5646,-123.2620
2014,Dallas,OR,Circle,3 minutes,Large glowing orb that looks like a star from a distance but hovers 300 feet or so above tree line.,44.9193,-123.3170
2014,Eugene,OR,Disk,2 minutes,"Dual orange orbs in Eugene, Oregon. 12/11/2014.",44.0521,-123.0868
2014,Grants Pass,OR,Light,i only saw it for maybe 1,Cluster of lights in the sky in southern Oregon.,42.4390,-123.3284
2014,Portland,OR,Unknown,5-7 minutes,Orange/Red lights in a formation pattern moving from East to West over I-5 in Portland,45.5231,-122.6765
2014,Beaverton,OR,Unknown,27 minutes,Multi color lights pulsing and flashing on object. ((NUFORC Not: Sirius?? PD)),45.4871,-122.8037
2014,Aloha,OR,Flash,3 seconds,"Driving in my car sitting on 198th facing tv hwy at the light. Saw what looked like a shooting star, but then it paused in the sky, an",45.4943,-122.8670
2014,Salem,OR,Light,1 minute,There was only one very large BRIGHT yellowish light traveling from sw to nw. It was going WA6 faster than any known obj..,44.9429,-123.0351
2014,Medford,OR,Unknown,1 second,"Large bright object coming in fast, then vanishes.",42.3265,-122.8756
2014,Redmond,OR,Formation,5 minutes,Red lights in big dipper formation over airport.,44.2726,-121.1739
2014,Medford,OR,Light,2 minutes,"Bright white light moving over Medford, OR moving east accelerated out of site and disappeared as it approached a plane.",42.3265,-122.8756
2014,Beaverton,OR,Cone,3,"Illuminated objects hovering, and then disappeared in thin air, one by one.",45.4871,-122.8037
2014,Hillsboro,OR,Light,1 minute,4 or 5 red lights hovering in SW sky Hillsboro Oregon,45.5229,-122.9898
2014,Newberg,OR,Circle,5 minutes,"Orange Orbs over Newberg, OR clouded sky",45.3001,-122.9732
2014,Gresham,OR,Fireball,2-3 minutes,Two fiery objects holding in a close formation changed direction and acceleration then one of them appeared to drop debris.,45.5001,-122.4302
2014,Grants Pass,OR,Fireball,3 minutes,Bright orange light hovering in the sky.,42.4390,-123.3284
2015,Eugene,OR,Light,3 minutes each,Went out to watch the fire works at midnight. Saw the usual aerial fireworks but then saw 2 bright red lights traveling from the west,44.0521,-123.0868
2015,Rockaway Beach,OR,Fireball,4 minutes,"Five small, orange floating objects seen overhead at the beach. Erratic flight patterns.",45.6134,-123.9429
2015,Portland,OR,Formation,3-5 minutes,"8 orangey red orbs, floating and flickering in formation in night sky over I-84 on New Year's.",45.5231,-122.6765
2015,Stayton/Salem,OR,Light,3-4 minutes,A slow move bright reddish orange flickering light moving slowly and changing direction before burning out.,44.8007,-122.7945
2015,Talent,OR,Light,5 minutes,"A bright orange light came up over the horizon going up into the sky, it stopped and hovered. it then jolted right and diagonal left, t",42.2457,-122.7886
2015,Bend,OR,Light,30 seconds,"A small, flame-colored light flew over Pilot Butte in Bend.",44.0583,-121.3153
2015,Brownsville,OR,Unknown,?,Visited by three grey beings in my bedroom.,44.3935,-122.9848
2015,Gladstone,OR,Light,4 minutes,5 total strange reddish-orange lights dancing around above West-linn Tualatin area,45.3807,-122.5948
2015,Bend,OR,Sphere,2 minutes,Slow moving reddish sphere. Flew very slowly and level. Suddenly vanished and was not seen again.,44.0583,-121.3153
2015,Springfield,OR,Light,~1 hour,"Bright blue light hovers then falls in Springfield, OR.",44.0462,-123.0220
2015,Sherwood,OR,Other,2 minutes,Red lights in geometric patterns and Big Dipper constellation format in NW sky over Sherwood.,45.3565,-122.8401
2015,Springfield,OR,Diamond,20 seconds,Large triangle shaped UFO flying really low.,44.0462,-123.0220
2015,Bend,OR,Teardrop,20 second,"Slow moving beautiful green light heading downward, then shot off couldn't see it anywhere.",44.0583,-121.3153
2015,Lake Oswego,OR,Oval,2 minutes,Bright orange round in shape.,45.4207,-122.6706
2015,Clatskanie,OR,Circle,unknown,Large light ball with orbs attached to it.,46.1012,-123.2068
2015,Hillsboro,OR,Unknown,1 minute,Hollow sounding booms followed by bright white flashes from the sky one mile south of Hillsboro airport.,45.5229,-122.9898
2015,Portland (northeast part),OR,Light,10 minutes,"Multi-color light, blue, red, green, orange. Beaming and moving upwards very slowly. In SE sky. ((NUFORC Note: Sirius?? PD))",45.5231,-122.6765
2015,Gaston,OR,Cigar,15 minutes,"Bright light, cigar shape.",45.4370,-123.1415
2015,Gaston,OR,Cigar,15 minutes,Bright light in the morning.,45.4370,-123.1415
2015,Portland,OR,Triangle,4-5 seconds,"I was traveling to go fishing, and on the way there I was driving east on Hwy 26. I was comimg through what we call the tunnels into do",45.5231,-122.6765
2015,Banks,OR,Circle,1 hour,"((HOAX??)) Multiple flying objects with lights flashing, that stoped in a specific spot.",45.6187,-123.1143
2015,Sherwood,OR,Flash,5 minutes,"((HOAX??)) 3 bright white flashes that lit up the entire sky with no sounds above Parrott Mountain in Sherwood, OR.",45.3565,-122.8401
2015,Portland,OR,Circle,2 seconds,4 lights moving east to west in a half V formation 2-3 seconds no sound,45.5231,-122.6765
2015,Coos Bay,OR,Light,4 minutes,"Yellowish Bright light coming off Pacific ocean in a Northeast direction , not a aircraft taking off or landing at local airport.",43.3665,-124.2179
2015,Portland,OR,Formation,~20 minutes,Formation of 3 bright orbs seen from SE Portland.,45.5231,-122.6765
2015,Hillsboro,OR,Light,1 minute,"Multiple orange lights flying close to each other, then slowly started disappearing, one by one.",45.5229,-122.9898
2015,Hillsboro,OR,Triangle,2 minutes,Cluster of glowing orange triangular crafts slowly move together in silence above the city rooftops,45.5229,-122.9898
2015,Mt. Hood (Parkdale),OR,Other,unknown,"White multi-sided shape leaves trail over Mt. Hood wilderness, appears to be falling.",45.3736,-121.6960
2015,Arlington,OR,Disk,12 seconds,"I clearly witnessed a UFO sighting for 12+ seconds on the Columbia River near Arlington, OR on 02/19/15.",45.7168,-120.2009
2015,Keizer,OR,Light,~5 seconds,Keizer Rapids park I was looking up when a really bright blue light was flying by and disappeared shortly.,44.9901,-123.0262
2015,Yachats,OR,Fireball,15 minutes,A 'fiery ball' motionless over the Pacific Ocean.,44.3112,-124.1048
2015,Canby,OR,Circle,~1 minute,"Glowing, pulsing orb seen on a rural road in early evening. Alternated colors. Rose into the air and flew away, leaving a trail.",45.2623,-122.6921
2015,Albany,OR,Other,10 minutes,11 orange colored singular lights/crafts seen by 3,44.6350,-123.1059
2015,Salem,OR,Circle,4 minutes,"Red flashing light over downtown salem oregon, then hovers over bush park.",44.9429,-123.0351
2015,Grants Pass,OR,Formation,2 minutes,3 large orange lights in large triangle formation west of Grants Pass near Onion Mtn.,42.4390,-123.3284
2015,Redmond,OR,Circle,1-3 minutes,4 red/orange circle/sphere/orb like coloured lights in the sky on a very clear night,44.2726,-121.1739
2015,Florence,OR,Other,10 seconds,Dark dome shaped object over house.,43.9826,-124.0988
2015,Astoria,OR,Circle,3 minutes,Glowing red object. Looked like several lights to naked eye. Photo weird.,46.1879,-123.8313
2015,Athena,OR,Triangle,20 minutes,"Started out like a narrow vertical smoke stream, then separated into two sections. The upper section move upward then changed form,then",45.8118,-118.4905
2015,Salem,OR,Fireball,7 minutes,"10 orange orbs 1/2-1 mile above on Morningside Dr SE/13th Street SE Salem, OR 9:00 pm - 9:07pm in a file, banked to right, slow vanish",44.9429,-123.0351
2015,Mulino,OR,Cigar,2,"I saw a flying object. It was as big and bright as a full moon. then it dimmed itself out, and disappeared. I was on Central Point Roa",45.2212,-122.5817
2015,West Linn,OR,Unknown,5 minutes,Sudden loud turbine sounds above house. Spinning at an odd pitch and rhythm. Abrupty started and abruptly stopped.,45.3657,-122.6123
2015,Portland,OR,Fireball,2 minutes,"Three pulsating fireballs. No direct path. Hovered around, kind of danced until it quickly faded away.",45.5231,-122.6765
2015,Pendleton,OR,Other,2 minutes,"Silver-ish object unmoving in sky for 2 minutes, disappears, appears in another position before disappearing.",45.6721,-118.7886
2015,Portland,OR,Formation,3-4 minutes,An arc shaped formation of 5-6 flying objects that were lit up reddish-orange in color. The arc seemed to go from a condensed formation,45.5231,-122.6765
2015,Brownsville,OR,Changing,30 minutes,"Big, bright, orangish, hovering light that blinked colors.",44.3935,-122.9848
2015,Oregon City,OR,Sphere,,Black sphere shaped flying object with blue light coming out of the center.,45.3573,-122.6068
2015,Bend,OR,Disk,5,Very bright white object moving very slow from east to west over Bend. Eventually dropped out of sight wasn't seen again.,44.0583,-121.3153
2015,Portland,OR,Fireball,30 seconds,Bright red ball shaped light.,45.5231,-122.6765
2015,Eugene,OR,Fireball,30 minutes,Fireball ufo's.,44.0521,-123.0868
2015,Portland,OR,Fireball,2 minutes,"Was working late night security near Willamette river downtown. Saw six silent, slow moving red fireballs taking off. They moved slowly",45.5231,-122.6765
2015,Milwaukie,OR,Circle,2-3 minutes,"Bright, extremely large orange circle of light seen up in the sky.",45.4462,-122.6393
2015,Portland,OR,Unknown,2 minutes,2 red/orange lights heading SE at a consistent speed/distance from each other.,45.5231,-122.6765
2015,Umpqua Nat. Forest (Idleyld Park),OR,Fireball,30 seconds,"Two balls of light, moving in formation, by Mt. Theilsen was observed in Umpqua national forest by dosens of campers.",43.2272,-122.6901
2015,Salem,OR,Circle,3 minutes,Large silver orb moving through space with a smaller flashing cigar shape following behind it,44.9429,-123.0351
2015,Baker City/La Grande (between),OR,Changing,5 minutes,"Grey cloud turns white and then shows points of light, banks and then disappears only to reappear closer.",44.7749,-117.8344
2015,Eugene,OR,Sphere,60 seconds,"3 very large red balls flying in a row about 1000 ft high,approx 500 ft apart from north to south west of Eugene",44.0521,-123.0868
2015,Talent,OR,Light,5-8 seconds,"Bright white light moving up & away rapidly to the SE, near the star Arcturus, becoming smaller as it traveled East, turned red & gone.",42.2457,-122.7886
2015,Seaside,OR,Fireball,2 minutes,"2 orange fireballs over Seaside, Oregon.",45.9932,-123.9226
2015,Corvallis,OR,Light,~30 minutes,Bright orbs of lights rapidly moving above and through Jackson Frazer Wetlands,44.5646,-123.2620
2015,McMinnville,OR,Sphere,5+ minutes,All 3 of us are trying to figure out what this could have been.,45.2101,-123.1987
2015,Eugene,OR,Circle,20 minutes,Strange object in northwest sky. ((NUFORC Note: We suspect a sighting of Venus. PD)),44.0521,-123.0868
2015,Beaverton,OR,Circle,30 minutes,Bright orb lighting up Oregon sky.,45.4871,-122.8037
2015,Culver,OR,Flash,15 seconds,"Giant orb object, low on the horizon flashing intermittently at exact intervals over approximately 10 miles.",44.5257,-121.2131
2015,Portland,OR,Light,10 seconds,Star-like white light in SE PDX. ((NUFORC Note: Possible satellite?? PD)),45.5231,-122.6765
2015,Portland,OR,Circle,2 minutes,"White, then green, ball of light seen moving about sky. ((NUFORC Note: Awaiting photo. We suspect a lens ""flare."" PD))",45.5231,-122.6765
2015,Prineville,OR,Circle,4 minutes,We all saw a Red ball object and then it disappeared slowly.,44.2998,-120.8345
2015,Portland,OR,Unknown,10 minutes,"Flashing lights without sound lit up sky above Portland, Or.",45.5231,-122.6765
2015,Portland,OR,Other,10 minutes,Strange shape UFO sighting over PSU Park Blocks,45.5231,-122.6765
2015,Baker City,OR,Circle,10 minutes,8-10 round orange lights. 3 in V formation.,44.7749,-117.8344
2015,Cornelius,OR,Circle,several minutes,"5 orange orbs appeared in the southern sky, below cloud cover, and hung suspended for several minutes.",45.5198,-123.0598
2015,Pendleton,OR,Diamond,10 minutes+,"Unkown light in sky over Pendleton, OR.",45.6721,-118.7886
2015,Springfield,OR,Fireball,30-60 seconds,Dual speedliy rotating/orbiting stars.,44.0462,-123.0220
2015,Aumsville,OR,Fireball,2 minutes,"We simply saw what we thought was a helicopter out our window, but when I went outside it looked like a torch flying through the air. T",44.8410,-122.8709
2015,Salem,OR,Cigar,40 seconds,Weird glowing cylinder far away & multiple jets followed 5 minutes later.,44.9429,-123.0351
2015,Gresham,OR,Changing,15 minutes,We saw an object above the hot tub.,45.5001,-122.4302
2015,Gresham,OR,Changing,10 minutes,((HOAX??))((Deleted profanity)) I have photo and short video!,45.5001,-122.4302
2015,Gresham,OR,Changing,15 minutes,My friend came in here and told us to hurry up and come outside and when we went outside I saw a thing at first.,45.5001,-122.4302
2015,Corvallis/Newport (between),OR,Other,15 minutes,"My cousin, Fiance, Daughter and My Cousins Girlfriend Left Newport, Oregon and accidentally headed North along the coastline when we we",44.5646,-123.2620
2015,Portland,OR,Formation,25 minutes,Three highly reflective colinear points tied with a tether.,45.5231,-122.6765
2015,Salem,OR,Flash,3 minutes,"06/10/2015, Salem, Oregon, Flash, 2-3 minutes at the most, bright flashes in the sky, 06/10/2015",44.9429,-123.0351
2015,Grants Pass,OR,,30 minutes+,Extremely bright circle of approximately 6 lights with red and a blueish green center just hovering moving occasionally,42.4390,-123.3284
2015,North Plains,OR,Disk,2 minutes,Daylight disc enters valley behind my rural home.,45.5971,-122.9934
2015,North Plains,OR,Disk,1-2 minutes,I saw an object that was unidentifible in the sky.,45.5971,-122.9934
2015,Winston,OR,Light,5 minutes,It was a very bright glowing white light traveling from east to west at a high rate of speed. ((NUFORC Note: Overflight of ISS. PD)),43.1223,-123.4126
2015,Banks,OR,Circle,1 minute,Orb shaped object in south eastern sky over Oregon. ((NUFORC Note: Lens flare. PD)),45.6187,-123.1143
2015,Florence,OR,Circle,15 minutes,USAF Veteran witnessed a glowing amber pulsating ball floating in a field.,43.9826,-124.0988
2015,Depoe Bay,OR,Unknown,10 seconds,Loud boom then abnormal jet trail. Then all bird started to fly away.,44.8084,-124.0632
2015,Albany,OR,Rectangle,60 seconds,"Large rectangle shaped craft. Large white lights at each end, moving very slowly, at low altitude, and no sound.",44.6350,-123.1059
2015,Portland,OR,Sphere,23 minutes,"Low on the E sky in Portland, OR, I saw 3 motionless hovering crafts and they were taking on a triangle formation.",45.5231,-122.6765
2015,La Grande,OR,Light,1-2 minute,"Intense white light moving down the Grande Ronde River canyon near La Grande, Oregon.",45.3246,-118.0877
2015,Myrtle Point,OR,Rectangle,20 minutes,Large rectangular object with multiple lights moving very slowly.,43.0648,-124.1390
2015,Banks,OR,Other,1 minute,Liquid metal bus saucer morphs eastward in Oregon sky.,45.6187,-123.1143
2015,Seaside,OR,Circle,1 minute,Looked like 2 red fireballs 1 fell the other hovered before the lite went off but through binoculars could still see a dark for desend,45.9932,-123.9226
2015,Eugene,OR,Rectangle,4 seconds,My neighbor and I saw a rectangle with bright blue and red lights traveling away and turning around at unexplainable speeds.,44.0521,-123.0868
2015,Portland (far east; Corbett),OR,Rectangle,10 minutes,Two rectangular crafts in the sky. Very bright lights. Just hovering in the sky. They were so bright I almost drove off the road.,45.5231,-122.6765
2015,Sutherlin,OR,Triangle,5 minutes,((HOAX??)) I & friends talking about satellites and lights in the sky weather there airplanes or UFOs. ((anonymous report)),43.3901,-123.3126
2015,Eagle Point,OR,Light,20 minutes,Strange lights over southern Oregon. ((NUFORC Note: Probably a sighting of Venus and Jupiter. PD)),42.4726,-122.8028
2015,Portland,OR,Unknown,3-4 minutes,Witnessed a craft passing by.,45.5231,-122.6765
2015,Eugene,OR,Circle,<1 minute,Colorful silent object flying in a zig zag pattern.,44.0521,-123.0868
2015,Lakeside,OR,Fireball,4-5 minutes,"Orange orb (fireball) over Ten Mile Lake, in Lakeside, OR; moving toward the coast, then south.",43.5757,-124.1751
2015,Seaside,OR,Light,5 minutes,Orange lights on coast.,45.9932,-123.9226
2015,Ashland,OR,Light,1 minute,Fireworks and sighting.,42.1946,-122.7095
2015,Astoria,OR,Formation,5 minutes,Two bright lights traveling in formation.,46.1879,-123.8313
2015,Central Point,OR,Sphere,10 minutes,Extremely bright orbs in Oregon seen hovering and one followed descending plane.,42.3760,-122.9164
2015,St. Helens,OR,Diamond,45 minutes,"Seen object above SW side of St. Helens, OR. Guessing was under 1000 ft. Strange movement jogs and jags.",45.8590,-122.8158
2015,St. Helens,OR,Sphere,>1 hour,"Continued for over an hour moving in a consistent figure eight motion. There is a white strobing light, unlike one on a plane.",45.8590,-122.8158
2015,Portland,OR,Unknown,1 minute,Shape unknown but multicolored lights stopped in mid descent then went diagonally before dropping straight down out of sight.,45.5231,-122.6765
2015,Salem,OR,Circle,4 minutes,"UFO sighted in Salem, OR, over park at around height of airplanes and is white and shiny with translucent halo blinks out & comes back.",44.9429,-123.0351
2015,Dexter,OR,Flash,20 minutes,"Irregular flashes across far southern skyline near Dexter, OR. No near or distant storms.",43.9160,-122.8229
2015,Redmond,OR,Light,1 hour,"Unusual bright object, visible during mid-day; bright blue sky.",44.2726,-121.1739
2015,Eagle Point,OR,Oval,2 minutes,Metallic oval light over Southern Oregon viewed for several minutes.,42.4726,-122.8028
2015,Troutdale,OR,Disk,10 minutes,"Long, flat whitish silver object between Clackamas and Troutdale, Oregon.",45.5393,-122.3873
2015,Bend,OR,Light,1 minute,I witnessed a object with a bright light come from the south and moved East disappearing. It had a bright white light that appeared bri,44.0583,-121.3153
2015,Bandon,OR,Circle,3 minutes,Daughter and I were sitting in her room and heard this super loud firecracker yet metallic metal steel drum boom kind of sound outside.,43.1190,-124.4084
2015,Florence,OR,Circle,1-2 minutes,Orange circular object moving fast.,43.9826,-124.0988
2015,Gearhart,OR,Light,4 minutes,"I was outside about 10:15pm and was watching the skies. I noticed a bright ""light"" (about 4 times brighter than the brightest star).",46.0243,-123.9113
2015,Bend,OR,Fireball,10 seconds,On my right hand side a bright green fireball soared through the sky. ((anonymous report)),44.0583,-121.3153
2015,Portland,OR,Flash,4 seconds,An extremely fast moving blue flash. Appeared under cloud cover and was visible for approximately 4 seconds.,45.5231,-122.6765
2015,Portland,OR,Light,5 seconds,Group of 3 lights sighted heading south towards Portland.,45.5231,-122.6765
2015,Portland,OR,Light,40 minutes,"Sporadic movement: circular, straight, zig-zag. Star-like, no blinking lights. Cont. movement and short periods of complete stillness.",45.5231,-122.6765
2015,Seaside,OR,Circle,<1 minute,I spot the very faint dark orange circular object moving at a good speed from North to South along Seaside Beach.,45.9932,-123.9226
2015,Salem,OR,Flash,30 minutes,"Silent, explosive lights traveling away from Salem.",44.9429,-123.0351
2015,Lebanon,OR,Light,5 minutes,"Bright white light moving fast in sky turns red suddenly, changes directions and begins to descend then a second white light is seen.",44.5365,-122.9070
2015,Astoria,OR,Fireball,2 minutes,"Bright flaming orange orb, with blue pulses of light emitted every few minutes, flying over the water and was completely silent.",46.1879,-123.8313
2015,Sprague River,OR,Oval,15-20 minutes,Oval white object hovering to the south.,42.4554,-121.5042
2015,Eagle Point,OR,Light,90 seconds,Bright light slowly traveling from N to S. After a couple minutes it turned from white to orange and dissapeared.,42.4726,-122.8028
2015,Medford,OR,Fireball,2 minutes,Fire ball inferno on opposing valley wall. Then vanished.,42.3265,-122.8756
2015,Beaverton,OR,Light,2 minutes,"Bright airplane-esque light, slow moving, no blinking, fade out.",45.4871,-122.8037
2015,Lebanon,OR,Light,6 minutes,Bright white light moves fast flashes red and descends rapidly toward ground. 2nd white light seen moving.,44.5365,-122.9070
2015,Grants Pass,OR,Oval,~3 minutes,"Red, white and blue flashing oval shaped light moving west to south east in the the southern Oregon sky.",42.4390,-123.3284
2015,Salem,OR,Diamond,~30 seconds,"Sighting over downtown Salem, Oregon.",44.9429,-123.0351
2015,Newport,OR,Disk,40 minutes,"Flying disk and unidentified life forms seen in Newport, Oregon.",44.6368,-124.0535
2015,Silverton,OR,Sphere,,"Green sphere appears on photos. ((NUFORC Note: Object is a lens flare, caused by photographing the Sun. PD))",45.0051,-122.7831
2015,Beaverton,OR,Oval,30 seconds,"Pulsating oval object, amber and green. Every 5 and 3 seconds, then dark; traveling west to east.",45.4871,-122.8037
2015,Beaverton,OR,Circle,75 seconds,Orange Circular Craft and Shifting Ball of Light.,45.4871,-122.8037
2015,Portland,OR,Sphere,Brief,It was an unusually beautiful day with light beaming down between the clouds when I took a picture from Mount Tabor over to Portland an,45.5231,-122.6765
2015,Milton-Freewater,OR,Light,5 minutes,4 white lights were circling in and out of a cloud bank over farmland. I could see no place the lights could be coming from. They cir,45.9326,-118.3877
2015,Ashland,OR,Disk,3 minutes,"9/2015, 2 boys in Southern Oregon have a close encounter with a flying metallic disc that interacts with them",42.1946,-122.7095
2015,Portland,OR,Circle,45 seconds,Dime sized gray/white circle over Portland on Tuesday.,45.5231,-122.6765
2015,Lebanon,OR,Flash,3 hours,"Several clusters of red, blue blinking lights in the sky moving in strange patterns over 3 hour period",44.5365,-122.9070
2015,Newberg,OR,Changing,2-3 minutes,"Object flying north to south suddenly brightens and after emitting a halo burst around it, turns sharply east to quickly disappear.",45.3001,-122.9732
2015,Portland,OR,Light,Still happening,Still moving bright white lights.,45.5231,-122.6765
2015,Salem,OR,Light,2 minutes,"Two balls of light moving fast West to East in Salem, Oregon.",44.9429,-123.0351
2015,Cheshire,OR,Other,4 seconds,Large glowing green orb that was still till I seen it then quickly changed direction eastern then again toward earth disappeared.,44.1896,-123.2857
2015,Central Point,OR,Flash,few seconds,A bright streak (beam) of bright blue/green light in the night sky going from sky downward .,42.3760,-122.9164
2015,Roseburg,OR,Light,0.5 seconds,VERY fast moving flashing light. Red/blue light.,43.2165,-123.3417
2015,La Grande (atop Mt. Emily),OR,Triangle,5 minutes,"While star gazing, I spotted a black triangle overhead flying from East to West.",45.3246,-118.0877
2015,Eugene,OR,Circle,8 minutes,Colorful Object hover over house before flying south.,44.0521,-123.0868
2015,Eugene,OR,Light,1 hour,Spinning light orbs,44.0521,-123.0868
2015,Salem,OR,Fireball,1 second,Something huge just fell towards Earth.,44.9429,-123.0351
2015,Bandon,OR,Sphere,5 minutes,Red and white light flying erratically and very fast,43.1190,-124.4084
2015,Albany,OR,Circle,10 minutes,Two bright white lights moving very fast eventually stopping next to a third into a triangle formation,44.6350,-123.1059
2015,Riley,OR,Light,15 minutes,"Saw several lights, doing various things like strobing, moving, disappearing after one slow flash, splitting, and a swoop.",43.5415,-119.5038
2015,Salem,OR,Circle,~10 seconds,I was walking down the street in West Salem Or. and it was completely black outside. The sky was cloudy and full of trails. Two balls,44.9429,-123.0351
2015,Troutdale,OR,Circle,15 minutes,"Round light moved quickly near moon Troutdale, Oregon. ((NUFORC Note: Lens flare, caused by photographing the Sun. PD))",45.5393,-122.3873
